section_id,section_title,topic_id,topic_title,question_id,question_text,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,drug-toxicity,Drug Toxicity Scenarios,TOX002,"A 55-year-old man taking 5 mg warfarin OD presents with INR 9.5 and no bleeding. Per BNF and NICE NG196, which is the most appropriate management?","continue warfarin, recheck in 1 week",give IV vitamin K 10 mg,no action,stop warfarin permanently,"stop warfarin, give phytomenadione (vitamin K1) 1–5 mg PO; restart warfarin when INR <5.0; investigate cause (interaction, illness, dietary changes)","stop warfarin, give phytomenadione (vitamin K1) 1–5 mg PO; restart warfarin when INR <5.0; investigate cause (interaction, illness, dietary changes)","Per BNF and NICE NG196 warfarin overdose management: INR 5–8 with no bleeding: withhold 1–2 doses, restart at lower dose. INR ≥8 with no bleeding: stop warfarin AND give phytomenadione 1–5 mg PO (preferably orally for non-bleeding cases due to lower risk of anaphylactoid reaction). Recheck INR daily until in range. INR ≥5 with any bleeding: IV phytomenadione + PCC. Investigate cause: missed doses, dose error, drug interaction (antibiotics, amiodarone, SSRIs, NSAIDs), liver dysfunction, alcohol, dietary vitamin K change."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,drug-toxicity,Drug Toxicity Scenarios,TOX003,"A 12-year-old boy is brought to A&E 3 hours after ingesting an unknown quantity of his grandmother's iron tablets. He has vomited several times and has abdominal pain. Per TOXBASE, which is the most appropriate management?",activated charcoal — effective for iron,"desferrioxamine IV — chelates iron; supportive care including IV fluids, oxygen; FBC, U&Es, LFTs, glucose, iron level at 4h; gastric lavage / whole-bowel irrigation considered if large radiopaque ingestion",no antidote needed,observation only,oral antibiotics,"desferrioxamine IV — chelates iron; supportive care including IV fluids, oxygen; FBC, U&Es, LFTs, glucose, iron level at 4h; gastric lavage / whole-bowel irrigation considered if large radiopaque ingestion","Per BNF and TOXBASE iron poisoning: iron toxicity has 5 phases — GI (vomiting, abdo pain, bleeding within 6h), apparent recovery (false reassurance), shock/metabolic acidosis (6–48h), hepatotoxicity, GI strictures. Serum iron at 4–6h post-ingestion guides treatment. Specific antidote: desferrioxamine IV (chelates free iron, excreted as ferrioxamine in urine — turns urine 'rosé wine' colour). Activated charcoal does NOT bind iron. Abdominal X-ray may show radiopaque tablets. Whole-bowel irrigation may be considered for large overdose with tablets visible on X-ray."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,drug-toxicity,Drug Toxicity Scenarios,TOX004,"A 25-year-old man comes to A&E acutely intoxicated with alcohol after a single binge. He has hypoglycaemia, vomiting, ataxia, and reduced GCS. Per TOXBASE, which is the most appropriate immediate management?",IV antibiotics,no action,"supportive care: airway/breathing/circulation, IV glucose for hypoglycaemia, thiamine (Pabrinex 1+2 IV) — particularly in chronic alcoholics or malnourished; consider fluid resuscitation; protect airway",urgent dialysis,urgent oral antibiotic,"supportive care: airway/breathing/circulation, IV glucose for hypoglycaemia, thiamine (Pabrinex 1+2 IV) — particularly in chronic alcoholics or malnourished; consider fluid resuscitation; protect airway","Per TOXBASE and emergency medicine guidance: acute alcohol intoxication management is largely supportive. Key concerns: airway (risk of aspiration with vomiting + reduced GCS), hypoglycaemia (especially in chronic alcoholics with depleted glycogen), Wernicke's encephalopathy (give IV thiamine BEFORE glucose in malnourished). Pabrinex is high-strength IV thiamine + other B vitamins. Always consider co-ingestion. Severe intoxication may need ICU. Long-term: assess for alcohol dependence, offer specialist input, withdrawal management."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,drug-toxicity,Drug Toxicity Scenarios,TOX005,"A 35-year-old woman is brought to A&E 4 hours after taking 60 amitriptyline 25 mg tablets. She has tachycardia, dilated pupils, hyperthermia, hypotension, and an ECG shows widened QRS. Per BNF and TOXBASE, which is the most appropriate management?",activated charcoal alone,no action,"specific antidote — none — but IV sodium bicarbonate is given for QRS widening (>100 ms) or significant arrhythmias to alkalinise plasma and reduce free drug; supportive care, monitor ECG; activated charcoal within 1h; benzodiazepines for seizures; intralipid emulsion if cardiac arrest",urgent dialysis,urgent oral antibiotic,"specific antidote — none — but IV sodium bicarbonate is given for QRS widening (>100 ms) or significant arrhythmias to alkalinise plasma and reduce free drug; supportive care, monitor ECG; activated charcoal within 1h; benzodiazepines for seizures; intralipid emulsion if cardiac arrest","Per BNF and TOXBASE tricyclic antidepressant overdose: TCAs (amitriptyline, dosulepin, clomipramine) cause anticholinergic syndrome plus cardiotoxicity (Na channel blockade → QRS widening, arrhythmias, hypotension; seizures). IV sodium bicarbonate (1–2 mmol/kg) for QRS >100 ms or arrhythmias — corrects acidosis, raises pH, reduces free drug. Charcoal within 1h. Benzodiazepines for seizures. Avoid Class I antiarrhythmics (worsen toxicity). Intralipid emulsion if cardiac arrest. Continuous cardiac monitoring for 12–24h."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,drug-toxicity,Drug Toxicity Scenarios,TOX006,"A 4-year-old boy ingests an unknown quantity of his mother's ibuprofen 200 mg tablets. Per TOXBASE, ibuprofen ingestion of >400 mg/kg requires what?",immediate dialysis,no action,"observation, supportive care (treat any electrolyte imbalance, AKI, GI bleed), monitor renal function and clotting; activated charcoal within 1h of high-dose ingestion",only antibiotics,urgent antidote infusion,"observation, supportive care (treat any electrolyte imbalance, AKI, GI bleed), monitor renal function and clotting; activated charcoal within 1h of high-dose ingestion","Per TOXBASE NSAID overdose: most NSAID overdoses cause mild GI symptoms only. Significant toxicity (AKI, metabolic acidosis, seizures, coma, GI bleeding) more likely with ibuprofen >400 mg/kg, mefenamic acid (seizures even at moderate doses). Management: supportive care, monitor U&Es, FBC, clotting, LFTs; activated charcoal within 1h. No specific antidote. Mefenamic acid overdose: benzodiazepines for seizures. Severe cases may need renal support."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,drug-toxicity,Drug Toxicity Scenarios,TOX007,"A 40-year-old man has taken 25 of his diazepam 10 mg tablets in a suicide attempt. He is drowsy but rousable, respirations 14/min, sats 96% on air. Per TOXBASE, what is the most appropriate management?",flumazenil should be given routinely,immediate intubation,no antidote needed,"observation, supportive care, monitor for respiratory depression; flumazenil reversal is rarely used (only for severe iatrogenic toxicity or selected paediatric cases) — risk of seizures, especially if mixed overdose with TCAs/proconvulsants or chronic benzodiazepine use",urgent dialysis,"observation, supportive care, monitor for respiratory depression; flumazenil reversal is rarely used (only for severe iatrogenic toxicity or selected paediatric cases) — risk of seizures, especially if mixed overdose with TCAs/proconvulsants or chronic benzodiazepine use","Per TOXBASE and BNF: pure benzodiazepine overdose is rarely fatal in isolation (usually fatal in combination with alcohol/opioids/other CNS depressants). Management: airway/breathing/circulation, supportive care, monitor for respiratory depression. Flumazenil (specific GABA-A antagonist) is reserved for severe respiratory depression in selected cases — NOT routine use due to risks: seizures (especially in chronic benzodiazepine users, mixed overdose with proconvulsants), arrhythmias. Short half-life means re-sedation possible."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,drug-toxicity,Drug Toxicity Scenarios,TOX008,"A 30-year-old man is brought to A&E unconscious. He has pinpoint pupils, respiratory rate 6/min, oxygen sat 86%. A needle is found by his side. Per BNF and Resuscitation Council UK, which is the most appropriate immediate management?",atropine,flumazenil,glucagon,"immediate naloxone IV/IM/IN — start at 400 micrograms IV (IM if no IV access), repeat as needed every 2–3 min as naloxone has shorter half-life than most opioids; supportive care: airway, ventilation, oxygenation; observe and consider naloxone infusion",vitamin K,"immediate naloxone IV/IM/IN — start at 400 micrograms IV (IM if no IV access), repeat as needed every 2–3 min as naloxone has shorter half-life than most opioids; supportive care: airway, ventilation, oxygenation; observe and consider naloxone infusion","Per BNF and Resuscitation Council UK: opioid toxicity triad — reduced consciousness, respiratory depression, pinpoint pupils. Naloxone is the specific antidote: IV 400 micrograms (children 5 micrograms/kg), repeat every 2–3 min, then naloxone infusion may be needed (half-life shorter than most opioids — risk of recurrent toxicity). Supportive care: airway/ventilation/oxygenation. Methadone, fentanyl patches and modified-release opioids can cause prolonged toxicity. Take-home naloxone (Prenoxad, nasal spray) is provided to opioid users at risk of overdose."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,drug-toxicity,Drug Toxicity Scenarios,TOX009,"A 70-year-old man with atrial fibrillation has been on digoxin 125 micrograms OD. He presents with confusion, nausea, vomiting and yellow-green vision. His digoxin level is 4.5 micrograms/L (toxic; therapeutic 0.5–2.0). His potassium is 6.2 mmol/L. ECG shows AV block. Per BNF and TOXBASE, which is the most appropriate management?",IV calcium gluconate alone,"digoxin-specific antibody fragments (DigiFab) — for severe toxicity (life-threatening arrhythmia, hyperkalaemia >5 mmol/L, level >6 in chronic toxicity or massive acute ingestion); stop digoxin, supportive care, correct electrolytes (caution with IV calcium in hyperkalaemia from digoxin)",no antidote needed,only oral activated charcoal,urgent dialysis,"digoxin-specific antibody fragments (DigiFab) — for severe toxicity (life-threatening arrhythmia, hyperkalaemia >5 mmol/L, level >6 in chronic toxicity or massive acute ingestion); stop digoxin, supportive care, correct electrolytes (caution with IV calcium in hyperkalaemia from digoxin)","Per BNF and TOXBASE digoxin toxicity: features include GI symptoms, visual disturbance (yellow-green vision, halos), arrhythmias (any type — AV block, ventricular tachycardia/fibrillation), hyperkalaemia (poor prognostic marker — toxic effect on Na/K-ATPase). Severe toxicity is reversed with digoxin-specific antibody fragments (DigiFab, formerly Digibind) — dose based on body burden. Indications: life-threatening arrhythmia, hyperkalaemia >5 mmol/L from digoxin, very high serum levels, massive acute ingestion. Note: IV calcium for hyperkalaemia in digoxin toxicity is controversial — some sources avoid due to historical 'stone heart' concern, although recent evidence suggests it may be safe."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,drug-toxicity,Drug Toxicity Scenarios,TOX010,"A 35-year-old man on lithium 800 mg ON for bipolar affective disorder develops vomiting, tremor, confusion, and ataxia. His lithium level is 3.2 mmol/L (target 0.6–1.0). His creatinine has risen from 80 to 180 micromol/L. Per BNF, which is the most appropriate management?",continue lithium,double the lithium dose,"no antidote available; stop lithium, IV fluids (0.9% sodium chloride) to enhance renal clearance, monitor electrolytes, ECG, neurological status; urgent haemodialysis indicated for severe toxicity (levels >2.5–4 with symptoms, renal failure, or persistent symptoms); seek toxicology advice",simple oral fluids,vitamin K,"no antidote available; stop lithium, IV fluids (0.9% sodium chloride) to enhance renal clearance, monitor electrolytes, ECG, neurological status; urgent haemodialysis indicated for severe toxicity (levels >2.5–4 with symptoms, renal failure, or persistent symptoms); seek toxicology advice","Per BNF and TOXBASE lithium toxicity: severe lithium toxicity (>2.5 mmol/L with symptoms, or any level with renal failure or neurological features) requires hospital admission and consideration of haemodialysis — lithium is renally cleared and dialysable. Stop lithium, IV normal saline for volume expansion (enhances renal lithium clearance), correct electrolyte/acid-base abnormalities, neurological observation. Risk of permanent neurological deficits ('SILENT' syndrome — Syndrome of Irreversible Lithium-Effectuated NeuroToxicity). Precipitating factors: dehydration, NSAID/ACEi co-use, renal impairment, intentional overdose."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,drug-toxicity,Drug Toxicity Scenarios,TOX011,"A 50-year-old man is brought to A&E unresponsive after his wife found him with empty bottles of metformin and gliclazide. Capillary glucose is 1.8 mmol/L. Per BNF and TOXBASE, which is the most appropriate immediate management?",atropine,"IV glucose (e.g. 150 mL of 10% glucose or 75 mL of 20%, then ongoing infusion); octreotide can be considered for sulfonylurea-induced refractory hypoglycaemia (inhibits insulin release); monitor glucose closely; intensive observation as risk of recurrent hypoglycaemia (sulfonylureas have long half-lives)",naloxone,no specific treatment,vitamin K,"IV glucose (e.g. 150 mL of 10% glucose or 75 mL of 20%, then ongoing infusion); octreotide can be considered for sulfonylurea-induced refractory hypoglycaemia (inhibits insulin release); monitor glucose closely; intensive observation as risk of recurrent hypoglycaemia (sulfonylureas have long half-lives)","Per BNF and TOXBASE: sulfonylurea overdose (gliclazide, glipizide, glimepiride, glibenclamide) causes severe and prolonged hypoglycaemia due to insulin release from pancreatic beta-cells. Management: IV glucose for acute correction (10% or 20% glucose), then ongoing glucose infusion. Octreotide IV/SC suppresses sulfonylurea-induced insulin release in refractory cases. Observation for 24–48h minimum (long-acting sulfonylureas have prolonged effects). Avoid hypotonic fluids (cerebral oedema risk). Metformin overdose: lactic acidosis risk if significant amount — may need dialysis if severe."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,drug-toxicity,Drug Toxicity Scenarios,TOX012,"A 45-year-old man with bipolar affective disorder on lithium and a recent flu develops persistent vomiting and dehydration. His next blood test shows lithium 1.8 mmol/L (was 0.7 previously). Per BNF, what is the most likely explanation?","dehydration from vomiting + reduced renal clearance from intercurrent illness leads to lithium retention — provide rehydration, dose-reduce or temporarily withhold lithium, recheck level; counsel patient on lithium sick-day rules",no link,simple flu,toxic level resolved,viral hepatitis,"dehydration from vomiting + reduced renal clearance from intercurrent illness leads to lithium retention — provide rehydration, dose-reduce or temporarily withhold lithium, recheck level; counsel patient on lithium sick-day rules","Per BNF lithium monograph: lithium is renally cleared with a narrow therapeutic index. Dehydration (vomiting, diarrhoea, hot weather, reduced fluid intake), drug interactions (NSAIDs, ACEi, ARBs, diuretics — especially thiazides), renal impairment all reduce clearance and increase lithium levels. Sick-day rules for lithium: maintain hydration, withhold lithium for vomiting/severe diarrhoea, seek prompt advice. Patient should carry a lithium alert card and have routine monitoring. Avoid NSAIDs for analgesia (use paracetamol)."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,drug-toxicity,Drug Toxicity Scenarios,TOX013,"A 65-year-old woman is admitted with confusion, neuromuscular irritability, and seizures. Her serum sodium is 116 mmol/L (low). She is on chronic SSRI (sertraline 100 mg OD) and recently started indapamide 2.5 mg OD. Per BNF, what is the most likely cause?","drug-induced hyponatraemia from SIADH (SSRI) and/or thiazide-like diuretic (indapamide) effects — both common in older patients; stop the offending drug(s), fluid restriction, careful sodium correction (avoid >10 mmol/L/24h to prevent central pontine myelinolysis)",no link,simple dehydration,urinary tract infection,viral illness,"drug-induced hyponatraemia from SIADH (SSRI) and/or thiazide-like diuretic (indapamide) effects — both common in older patients; stop the offending drug(s), fluid restriction, careful sodium correction (avoid >10 mmol/L/24h to prevent central pontine myelinolysis)","Per BNF and MHRA: SSRIs cause SIADH (hyponatraemia), especially in older adults, women, low BMI, concurrent diuretic use, renal impairment. Thiazide and thiazide-like diuretics (bendroflumethiazide, indapamide) also commonly cause hyponatraemia. Combination is high-risk. Management: investigate and correct severe symptomatic hyponatraemia carefully (rapid correction risks osmotic demyelination — central pontine myelinolysis); stop offending drug(s); fluid restrict; replace electrolytes cautiously. Severe (Na <120 mmol/L): consider hypertonic saline in specialist setting."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,drug-toxicity,Drug Toxicity Scenarios,TOX014,"A 30-year-old runner is brought to A&E unconscious after a hot day with high humidity and prolonged exertion. He is hyperthermic (core temp 41.5°C), dry skin, tachycardic, confused. Which is the most likely diagnosis and treatment?","heat stroke — immediate aggressive cooling (cold water immersion, evaporative cooling, ice packs in groin/axilla), IV fluids, electrolyte correction, ABCDE, ITU support; specific drug treatment NOT effective",hypoglycaemia,simple dehydration — oral rehydration,sepsis — antibiotics,vasovagal,"heat stroke — immediate aggressive cooling (cold water immersion, evaporative cooling, ice packs in groin/axilla), IV fluids, electrolyte correction, ABCDE, ITU support; specific drug treatment NOT effective","Per emergency medicine guidance: heat stroke (T >40°C, CNS dysfunction) is a medical emergency. Aggressive cooling is the priority — every minute counts. Methods: cold water immersion (most effective), evaporative cooling (spray + fan), ice packs to groin/axilla. IV fluids, ABCDE. Antipyretics (paracetamol, NSAIDs) are NOT effective in heat stroke (the mechanism is loss of thermoregulation, not infection). Monitor for rhabdomyolysis, AKI, DIC, multi-organ failure. ITU for severe cases."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,drug-toxicity,Drug Toxicity Scenarios,TOX015,"A 50-year-old man takes 30 tablets of his bisoprolol 10 mg in a suicide attempt. He is bradycardic (HR 35), hypotensive (BP 70/40) and feels faint. Per BNF and TOXBASE, what is the most appropriate management?","atropine 500 micrograms IV (may need repeat doses), IV fluids, IV glucagon 5–10 mg bolus then infusion (for severe beta-blocker toxicity refractory to atropine — increases cAMP independent of beta-receptors), high-dose insulin and dextrose if severe; consider pacing/intralipid; ICU input",flumazenil,naloxone,no specific treatment,vitamin K,"atropine 500 micrograms IV (may need repeat doses), IV fluids, IV glucagon 5–10 mg bolus then infusion (for severe beta-blocker toxicity refractory to atropine — increases cAMP independent of beta-receptors), high-dose insulin and dextrose if severe; consider pacing/intralipid; ICU input","Per BNF and TOXBASE beta-blocker overdose: severe bradycardia, hypotension, hypoglycaemia, AV block. Management: atropine 500 micrograms IV (up to 3 mg), IV fluids, glucagon IV is the specific antidote (5–10 mg bolus then infusion 50 micrograms/kg/h — bypasses beta-receptor blockade by activating Gs proteins → cAMP). High-dose insulin/euglycaemic therapy and intralipid for severe refractory toxicity. Pacing for refractory bradycardia. Activated charcoal within 1h. ICU support."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,drug-toxicity,Drug Toxicity Scenarios,TOX016,"A 35-year-old woman attends A&E 6 hours after taking 75 paracetamol 500 mg tablets and 30 of her partner's tramadol 50 mg tablets. She is now drowsy but rousable, RR 12. The team starts N-acetylcysteine. Per BNF and TOXBASE, what additional toxicology consideration is most important?","additional naloxone may be needed for opioid (tramadol) component; tramadol overdose can cause respiratory depression, seizures, serotonin syndrome; supportive care, monitor closely, ABCDE",additional N-acetylcysteine,no concerns,only oral antibiotic,only paracetamol matters,"additional naloxone may be needed for opioid (tramadol) component; tramadol overdose can cause respiratory depression, seizures, serotonin syndrome; supportive care, monitor closely, ABCDE","Per BNF and TOXBASE: mixed overdoses are common and clinically complex. Tramadol toxicity causes opioid effects (respiratory depression — give naloxone), seizures (especially in overdose or co-ingestion with SSRIs/SNRIs), and serotonin syndrome (with serotonergic drugs). Naloxone reverses respiratory depression but may not prevent seizures. Plus full paracetamol management with NAC. Always check for co-ingestion (ECG for QT prolongation in mixed overdoses; salicylates in chronic users). TOXBASE provides specific guidance on each agent."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,drug-toxicity,Drug Toxicity Scenarios,TOX017,"A 28-year-old man is admitted to A&E with deliberate ingestion of an unknown number of his mother's methadone tablets. He is comatose, RR 4/min, pinpoint pupils. Per BNF and TOXBASE, what is the most important consideration after initial naloxone?",immediate antibiotic,immediate haemodialysis,"methadone has a very long elimination half-life (15–60 hours) — single naloxone dose may not be sufficient, repeated doses or naloxone infusion required; prolonged observation in critical care; risk of recurrent respiratory depression once naloxone wears off",no further action,simple discharge,"methadone has a very long elimination half-life (15–60 hours) — single naloxone dose may not be sufficient, repeated doses or naloxone infusion required; prolonged observation in critical care; risk of recurrent respiratory depression once naloxone wears off","Per BNF and TOXBASE: methadone has a very long half-life (15–60 hours), much longer than naloxone (~1 hour). Single naloxone doses can cause apparent recovery followed by recurrent severe respiratory depression as naloxone wears off. Naloxone infusion is usually needed (start at 60% of dose that produced response, titrate). Patients must be observed in monitored bed (often ITU) for at least 24–48 hours. Similar consideration with fentanyl patches and modified-release opioids. ECG: methadone causes QT prolongation and torsades."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,drug-toxicity,Drug Toxicity Scenarios,TOX018,"A 70-year-old man with newly diagnosed Parkinson's disease on co-careldopa is brought to A&E with high fever (40°C), severe muscle rigidity, autonomic instability and reduced consciousness. He had his Parkinson's medication held for 3 days due to surgery. Which is the most likely diagnosis?",anticholinergic toxicity,heat stroke,"neuroleptic malignant syndrome-like syndrome / Parkinsonism-hyperpyrexia syndrome — caused by abrupt cessation/reduction of dopaminergic medication; restart Parkinson medication, supportive care, IV fluids, cooling, dantrolene/bromocriptine may help",sepsis,serotonin syndrome,"neuroleptic malignant syndrome-like syndrome / Parkinsonism-hyperpyrexia syndrome — caused by abrupt cessation/reduction of dopaminergic medication; restart Parkinson medication, supportive care, IV fluids, cooling, dantrolene/bromocriptine may help","Per BNF and Parkinson's UK guidance: abrupt cessation of dopaminergic drugs (e.g. levodopa, dopamine agonists) in Parkinson's disease can precipitate a syndrome similar to neuroleptic malignant syndrome (NMS) — hyperthermia, muscle rigidity, autonomic instability, altered consciousness, raised CK. This is life-threatening and emphasises the importance of NOT stopping Parkinson medication around surgery or admission. Management: restart Parkinson medication urgently (NG tube if NBM), supportive care, dantrolene/bromocriptine. Pharmacists have a critical role advocating for time-critical Parkinson medication."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,drug-toxicity,Drug Toxicity Scenarios,TOX019,"A 30-year-old man has taken 30 tablets of his oxycodone modified-release 20 mg. He is found unconscious. RR 5/min. After 800 micrograms naloxone, he wakes briefly then becomes drowsy again. Per BNF and TOXBASE, what is the most appropriate next step?",accept that naloxone has not worked,give activated charcoal,immediate dialysis,naloxone infusion (e.g. 60% of waking dose per hour) or repeated boluses; HDU/ICU admission; modified-release opioid overdoses have prolonged toxicity (continued absorption from GI tract over 12+ hours); consider whole-bowel irrigation; monitor for rebound respiratory depression,no further treatment,naloxone infusion (e.g. 60% of waking dose per hour) or repeated boluses; HDU/ICU admission; modified-release opioid overdoses have prolonged toxicity (continued absorption from GI tract over 12+ hours); consider whole-bowel irrigation; monitor for rebound respiratory depression,"Per BNF and TOXBASE: modified-release opioid overdose presents unique challenges — slow GI absorption causes prolonged toxicity (12–24h). Naloxone has shorter duration than the opioid, requiring infusion (rule of thumb: 60% of the waking bolus dose given per hour). Critical care monitoring essential. Whole-bowel irrigation (polyethylene glycol electrolyte solution via NG) can be considered to clear unabsorbed drug. Activated charcoal less useful beyond 1h. Patients should be observed for at least 24 hours post-final naloxone dose."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,drug-toxicity,Drug Toxicity Scenarios,TOX020,"A 22-year-old woman ingests an unknown quantity of methotrexate 2.5 mg tablets in a suicide attempt. She has rheumatoid arthritis. Per BNF and TOXBASE, what is the most appropriate management for significant methotrexate overdose?",no antidote,only oral antibiotic,simple observation,"specific antidote folinic acid (calcium folinate) — IV — neutralises methotrexate effects; alkalinise urine; monitor FBC, U&Es, LFTs, methotrexate levels; supportive care; consider activated charcoal if recent ingestion",urgent dialysis,"specific antidote folinic acid (calcium folinate) — IV — neutralises methotrexate effects; alkalinise urine; monitor FBC, U&Es, LFTs, methotrexate levels; supportive care; consider activated charcoal if recent ingestion","Per BNF and TOXBASE: methotrexate toxicity causes severe bone marrow suppression, mucositis, hepatotoxicity, AKI, pulmonary toxicity. Folinic acid (calcium folinate, leucovorin) IV is the specific antidote — bypasses dihydrofolate reductase block and supports cell rescue. Dosing per protocol (e.g. 15 mg every 6 hours, adjusted by methotrexate level). Glucarpidase (specific enzyme that breaks down methotrexate) used in severe toxicity. Urine alkalinisation (sodium bicarbonate) enhances renal excretion. Monitor levels and renal function. Note: folinic acid (calcium folinate) is NOT the same as folic acid — folic acid is ineffective as rescue."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,law-governance,"Law, Governance and Regulation",LAW001,Which is the maximum recommended duration of supply for a Schedule 2 controlled drug on a prescription?,7 days,28 days,30 days,3 months,6 months,30 days,"Per the Misuse of Drugs Regulations 2001 and Home Office Circular 027/2006: prescriptions for Schedule 2, 3 and 4 controlled drugs should not exceed 30 days' supply, except in exceptional circumstances (must be justified by prescriber). The prescription itself remains valid for 28 days from the appropriate date. This is a recommendation rather than absolute legal limit, but is reflected in MHRA, GPhC and RPS professional guidance."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,law-governance,"Law, Governance and Regulation",LAW002,A patient returns a box of expired Sevredol (morphine sulfate) 10 mg tablets to the pharmacy. Which is the most appropriate action?,quarantine in CD cabinet without records until an authorised witness can attend,record receipt in a patient-returned controlled drugs record and then destroy the medication using a denaturing kit,record receipt in a patient-returned controlled drugs record and dispose in pharmaceutical waste bin,record receipt in the controlled drugs register and destroy using a denaturing kit,record receipt in the CD register and store in CD cabinet until authorised witness can attend,record receipt in a patient-returned controlled drugs record and then destroy the medication using a denaturing kit,"Per MDR 2001, RPS and GPhC guidance: patient-returned CDs are NOT entered in the CD register (which is for stock CDs only). They must be recorded in a separate patient-returned CDs record. Schedule 2 CDs returned by patients can be destroyed by the pharmacist without an authorised witness (since they are not stock). Destruction must be recorded and rendered irretrievable using a denaturing kit. Storage in CD cabinet pending destruction is good practice. They must NOT go into general pharmaceutical waste without denaturing."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,law-governance,"Law, Governance and Regulation",LAW003,"A pharmacist receives a prescription for diamorphine 10 mg ampoules. The prescriber has written 'Disp: 30 amps. Sig: 10 mg SC PRN'. Per the Misuse of Drugs Regulations 2001, what is missing that makes this prescription technically invalid?",additional doctor signature,dose frequency,expiry date,no missing information,quantity in both words and figures (mandatory for Schedule 2 and 3 CDs); prescriber's name and address; date; signature; patient details,quantity in both words and figures (mandatory for Schedule 2 and 3 CDs); prescriber's name and address; date; signature; patient details,"Per MDR 2001 prescription requirements for Schedule 2 and 3 CDs: the prescription MUST contain (in addition to standard requirements): (1) patient name and address; (2) drug name, form, strength, total quantity in BOTH words AND figures; (3) dose; (4) prescriber signature in own handwriting (or eligible electronic prescription); (5) prescriber's address. The 30 amps must be written as 'thirty (30) ampoules'. If any element is missing, the prescription is invalid and the pharmacist must contact the prescriber for correction. Pharmacist can amend minor errors per certain criteria (e.g. dose form)."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,law-governance,"Law, Governance and Regulation",LAW004,How long is a prescription for a Schedule 2 controlled drug valid for from the appropriate date?,7 days,14 days,28 days,30 days,6 months,28 days,"Per MDR 2001: a prescription for Schedule 2, 3 or 4 controlled drugs is valid for 28 days from the appropriate date (date written, OR date specified by prescriber as 'do not dispense before'). Note: this is distinct from the maximum 30-day supply duration. Schedule 5 CDs follow the standard 6-month rule for POMs. The 28-day limit prevents stockpiling."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,law-governance,"Law, Governance and Regulation",LAW005,"A community pharmacy patient who is well known to staff visits to collect their methadone 60 mg daily under supervised consumption. The pharmacist is suspicious about the patient's behaviour — they appear sedated and have alcohol on their breath. Per GPhC and clinical guidance, which is the most appropriate action?",call the police,dispense as the prescription is valid,dispense reduced dose,"do NOT supervise/dispense if there is concern about the patient's safety; document the assessment, refuse the dose, and inform the prescriber the same day for review",provide other CD prescription instead,"do NOT supervise/dispense if there is concern about the patient's safety; document the assessment, refuse the dose, and inform the prescriber the same day for review","Per GPhC standards and substance misuse guidance: pharmacists have a professional duty to assess patients before each supervised methadone dose. Signs of intoxication (alcohol/drugs) increase the risk of fatal overdose. If concerns: politely refuse the dose, document the assessment thoroughly, inform the prescribing service (key worker, drug team) the same day, advise the patient. Doses cannot be safely given to intoxicated patients. Patient safety overrides the prescription instruction."
CLN,Clinical Scenarios for the GPhC Pre-Reg Exam,law-governance,"Law, Governance and Regulation",LAW006,"A 19-year-old man comes to the pharmacy alone wanting to buy 32 tablets of paracetamol 500 mg. Per the Medicines Act 1968 and MHRA, what is the maximum quantity of paracetamol that can legally be sold in a single transaction in a pharmacy (P) sale?",8 tablets,16 tablets,24 tablets,32 tablets,100 tablets,32 tablets,"Per Medicines Act and MHRA (changes 1998, 2009): a single pharmacy (P) transaction can include up to 32 paracetamol 500 mg tablets/capsules (16 tablets in GSL non-pharmacy outlets). The legal restriction was introduced to reduce paracetamol overdose mortality (effective: reduced overdose deaths and liver transplants). Pharmacists should use professional judgement about even smaller quantities if concerns about overdose risk. Multiple purchases on same day should be questioned."
